,airline,airline_id,source,source_id,dest,dest_id,codeshare,stops,equipment
57033,UA,5209.0,LGA,3697.0,CLE,3486.0,Y,0,ERJ E70
57034,UA,5209.0,LGA,3697.0,DEN,3751.0,,0,752 320 738
57035,UA,5209.0,LGA,3697.0,IAD,3714.0,Y,0,CRJ ERJ E70 CR7
57036,UA,5209.0,LGA,3697.0,IAH,3550.0,,0,738 320 73G 319
57037,UA,5209.0,LGA,3697.0,ORD,3830.0,,0,319 320 738 73G 752
57038,UA,5209.0,LGA,3697.0,YOW,100.0,Y,0,CRJ
57039,UA,5209.0,LGA,3697.0,YUL,146.0,Y,0,E75
57040,UA,5209.0,LGA,3697.0,YYZ,193.0,Y,0,E90 CRA E75
57174,UA,5209.0,MSP,3858.0,CLE,3486.0,Y,0,ERJ
57175,UA,5209.0,MSP,3858.0,DEN,3751.0,,0,320
57176,UA,5209.0,MSP,3858.0,EWR,3494.0,Y,0,ERJ E70
57177,UA,5209.0,MSP,3858.0,IAD,3714.0,Y,0,CR7 ERJ
57178,UA,5209.0,MSP,3858.0,IAH,3550.0,Y,0,CR7 ERJ E70
57179,UA,5209.0,MSP,3858.0,LAX,3484.0,Y,0,CR7
57180,UA,5209.0,MSP,3858.0,ORD,3830.0,,0,73G 738 319
57181,UA,5209.0,MSP,3858.0,SFO,3469.0,,0,320 739 319
57182,UA,5209.0,MSP,3858.0,YYZ,193.0,Y,0,CRA CRJ
57251,UA,5209.0,ORD,3830.0,ABE,4355.0,Y,0,ERJ ER4
57252,UA,5209.0,ORD,3830.0,ABQ,4019.0,Y,0,CR7 E70
57253,UA,5209.0,ORD,3830.0,ACY,3524.0,Y,0,ERJ
57254,UA,5209.0,ORD,3830.0,ALB,3864.0,,0,319 73G 738 739
57255,UA,5209.0,ORD,3830.0,AMS,580.0,,0,763
57256,UA,5209.0,ORD,3830.0,ANC,3774.0,,0,738
57257,UA,5209.0,ORD,3830.0,ATL,3682.0,Y,0,CR7 E70
57258,UA,5209.0,ORD,3830.0,ATW,4047.0,Y,0,CRJ ERJ CR7
57259,UA,5209.0,ORD,3830.0,AUS,3673.0,,0,319 320
57260,UA,5209.0,ORD,3830.0,AVL,4007.0,Y,0,CRJ
57261,UA,5209.0,ORD,3830.0,AVP,4286.0,Y,0,ERJ
57262,UA,5209.0,ORD,3830.0,BDL,3825.0,,0,73G 738 319
57263,UA,5209.0,ORD,3830.0,BHM,3811.0,Y,0,CRJ ERJ
57264,UA,5209.0,ORD,3830.0,BNA,3690.0,Y,0,ERJ CRJ
57265,UA,5209.0,ORD,3830.0,BOI,3495.0,Y,0,CR7
57266,UA,5209.0,ORD,3830.0,BOS,3448.0,,0,320 752 739 738 73G 319
57267,UA,5209.0,ORD,3830.0,BRU,302.0,,0,777
57268,UA,5209.0,ORD,3830.0,BTV,3711.0,Y,0,ERJ CR7 CRJ
57269,UA,5209.0,ORD,3830.0,BUF,3820.0,,0,738 739 320
57270,UA,5209.0,ORD,3830.0,BWI,3849.0,,0,319 320 739 738
57271,UA,5209.0,ORD,3830.0,BZN,4020.0,Y,0,CR7
57272,UA,5209.0,ORD,3830.0,CAE,3561.0,Y,0,ERJ CRJ
57273,UA,5209.0,ORD,3830.0,CAK,4112.0,Y,0,ERJ
57274,UA,5209.0,ORD,3830.0,CDG,1382.0,,0,763
57275,UA,5209.0,ORD,3830.0,CHS,3806.0,Y,0,CRJ ERJ CR7
57276,UA,5209.0,ORD,3830.0,CID,4043.0,Y,0,ER4 CRJ CR7 ERJ E70
57277,UA,5209.0,ORD,3830.0,CLE,3486.0,,0,73G 738
57278,UA,5209.0,ORD,3830.0,CLT,3876.0,,0,320 319
57279,UA,5209.0,ORD,3830.0,CMH,3759.0,,0,738 319 739
57280,UA,5209.0,ORD,3830.0,CMX,5732.0,Y,0,CRJ
57281,UA,5209.0,ORD,3830.0,COS,3819.0,Y,0,CRJ ERJ CR7
57282,UA,5209.0,ORD,3830.0,CRW,4285.0,Y,0,ERJ
57283,UA,5209.0,ORD,3830.0,CUN,1852.0,,0,739 738
57284,UA,5209.0,ORD,3830.0,CVG,3488.0,Y,0,CR7 ERJ ER4 CRJ
57285,UA,5209.0,ORD,3830.0,CWA,4045.0,Y,0,ERJ
57286,UA,5209.0,ORD,3830.0,DAY,3627.0,Y,0,ER4 ERJ CR7 CRJ
57287,UA,5209.0,ORD,3830.0,DCA,3520.0,,0,320 319 738 73G 752
57288,UA,5209.0,ORD,3830.0,DEN,3751.0,,0,752 738 320 739 73G 753 319
57289,UA,5209.0,ORD,3830.0,DFW,3670.0,,0,73G 738 320
57290,UA,5209.0,ORD,3830.0,DLH,3598.0,Y,0,CRJ
57291,UA,5209.0,ORD,3830.0,DSM,3729.0,,0,319 73G
57292,UA,5209.0,ORD,3830.0,DTW,3645.0,,0,320
57293,UA,5209.0,ORD,3830.0,DUB,599.0,Y,0,330 332
57294,UA,5209.0,ORD,3830.0,DUS,345.0,Y,0,343
57295,UA,5209.0,ORD,3830.0,EAU,5735.0,Y,0,CRJ
57296,UA,5209.0,ORD,3830.0,ELM,3946.0,Y,0,ERJ
57297,UA,5209.0,ORD,3830.0,EWR,3494.0,,0,319 320 73G 763 752 739 738
57298,UA,5209.0,ORD,3830.0,FAR,4292.0,Y,0,CRJ ERJ
57299,UA,5209.0,ORD,3830.0,FLL,3533.0,,0,738 752 320 739
57300,UA,5209.0,ORD,3830.0,FOE,3843.0,Y,0,ERJ
57301,UA,5209.0,ORD,3830.0,FRA,340.0,,0,777 744
57302,UA,5209.0,ORD,3830.0,FSD,4009.0,Y,0,ERJ CRJ CR7
57303,UA,5209.0,ORD,3830.0,FWA,4041.0,Y,0,CRJ
57304,UA,5209.0,ORD,3830.0,GRB,3653.0,Y,0,CRJ ERJ
57305,UA,5209.0,ORD,3830.0,GRR,3685.0,,0,319 320
57306,UA,5209.0,ORD,3830.0,GRU,2564.0,,0,777
57307,UA,5209.0,ORD,3830.0,GSO,4008.0,Y,0,ERJ CR7 CRJ ER4
57308,UA,5209.0,ORD,3830.0,GSP,4034.0,Y,0,ER4 ERJ CRJ
57309,UA,5209.0,ORD,3830.0,HKG,3077.0,,0,777
57310,UA,5209.0,ORD,3830.0,HNL,3728.0,,0,777
57311,UA,5209.0,ORD,3830.0,HPN,3589.0,Y,0,ERJ
57312,UA,5209.0,ORD,3830.0,HSV,4113.0,Y,0,ERJ
57313,UA,5209.0,ORD,3830.0,IAD,3714.0,,0,777 320 752 739 73G 753 319
57314,UA,5209.0,ORD,3830.0,IAH,3550.0,,0,739 738 752 320 73G 319
57315,UA,5209.0,ORD,3830.0,ICT,3457.0,Y,0,ER4 ERJ CR7 CRJ
57316,UA,5209.0,ORD,3830.0,IND,3585.0,Y,0,ERJ CRJ CR7 E70
57317,UA,5209.0,ORD,3830.0,JAN,3580.0,Y,0,ERJ
57318,UA,5209.0,ORD,3830.0,JAX,3712.0,,0,73G 320
57319,UA,5209.0,ORD,3830.0,LAN,3544.0,Y,0,ERJ
57320,UA,5209.0,ORD,3830.0,LAS,3877.0,,0,738 752 320 319 73G 739 753
57321,UA,5209.0,ORD,3830.0,LAX,3484.0,,0,738 753 320 739 752 319
57322,UA,5209.0,ORD,3830.0,LEX,4017.0,Y,0,ERJ CRJ
57323,UA,5209.0,ORD,3830.0,LGA,3697.0,,0,738 320 319 752 73G
57324,UA,5209.0,ORD,3830.0,LHR,507.0,,0,763
57325,UA,5209.0,ORD,3830.0,LIT,3660.0,Y,0,ERJ
57326,UA,5209.0,ORD,3830.0,LNK,3543.0,Y,0,ERJ CRJ
57327,UA,5209.0,ORD,3830.0,MBS,4128.0,Y,0,CRJ
57328,UA,5209.0,ORD,3830.0,MCI,3458.0,,0,73G 738
57329,UA,5209.0,ORD,3830.0,MCO,3878.0,,0,739 752 73G 320 738
57330,UA,5209.0,ORD,3830.0,MDT,3542.0,,0,319 320
57331,UA,5209.0,ORD,3830.0,MEM,3473.0,Y,0,ER4 CRJ ERJ
57332,UA,5209.0,ORD,3830.0,MEX,1824.0,,0,320 319
57333,UA,5209.0,ORD,3830.0,MHT,4011.0,Y,0,CR7 ERJ
57334,UA,5209.0,ORD,3830.0,MIA,3576.0,Y,0,CR7
57335,UA,5209.0,ORD,3830.0,MKE,3717.0,Y,0,CRJ
57336,UA,5209.0,ORD,3830.0,MKG,5754.0,Y,0,CRJ
57337,UA,5209.0,ORD,3830.0,MLI,4072.0,Y,0,ER4 CRJ ERJ CR7
57338,UA,5209.0,ORD,3830.0,MOB,3782.0,Y,0,ERJ
57339,UA,5209.0,ORD,3830.0,MSN,3459.0,Y,0,CRJ CR7 ERJ
57340,UA,5209.0,ORD,3830.0,MSP,3858.0,,0,73G 738 319 320
57341,UA,5209.0,ORD,3830.0,MSY,3861.0,,0,320 319
57342,UA,5209.0,ORD,3830.0,MTY,1825.0,Y,0,CR7
57343,UA,5209.0,ORD,3830.0,MUC,346.0,,0,763 777
57344,UA,5209.0,ORD,3830.0,MYR,3515.0,Y,0,E70
57345,UA,5209.0,ORD,3830.0,NAS,1953.0,Y,0,CR7
57346,UA,5209.0,ORD,3830.0,NRT,2279.0,,0,744
57347,UA,5209.0,ORD,3830.0,OGG,3456.0,,0,777
57348,UA,5209.0,ORD,3830.0,OKC,3863.0,Y,0,E70 ER4 ERJ CR7
57349,UA,5209.0,ORD,3830.0,OMA,3454.0,,0,319 73G 738
57350,UA,5209.0,ORD,3830.0,ORF,3611.0,Y,0,CRJ ER4 ERJ CR7
57351,UA,5209.0,ORD,3830.0,PAH,4117.0,Y,0,CRJ
57352,UA,5209.0,ORD,3830.0,PDX,3720.0,,0,739 738 320 752 319
57353,UA,5209.0,ORD,3830.0,PEK,3364.0,,0,777
57354,UA,5209.0,ORD,3830.0,PHL,3752.0,,0,320 738 739 752 73G
57355,UA,5209.0,ORD,3830.0,PHX,3462.0,,0,752 320 739 738
57356,UA,5209.0,ORD,3830.0,PIA,4046.0,Y,0,ERJ ER4 CRJ
57357,UA,5209.0,ORD,3830.0,PIT,3570.0,,0,738 319 320 739
57358,UA,5209.0,ORD,3830.0,PNS,3564.0,Y,0,ERJ
57359,UA,5209.0,ORD,3830.0,PTY,1871.0,Y,0,738
57360,UA,5209.0,ORD,3830.0,PUJ,1760.0,,0,739 738
57361,UA,5209.0,ORD,3830.0,PVD,3641.0,,0,320
57362,UA,5209.0,ORD,3830.0,PVG,3406.0,,0,744
57363,UA,5209.0,ORD,3830.0,PVR,1836.0,,0,739 320
57364,UA,5209.0,ORD,3830.0,PWM,3862.0,Y,0,CR7 ERJ
57365,UA,5209.0,ORD,3830.0,RAP,4087.0,Y,0,ERJ
57366,UA,5209.0,ORD,3830.0,RDU,3626.0,,0,73G 738
57367,UA,5209.0,ORD,3830.0,RIC,3608.0,,0,319
57368,UA,5209.0,ORD,3830.0,ROA,4016.0,Y,0,ERJ ER4
57369,UA,5209.0,ORD,3830.0,ROC,3622.0,,0,738 320 319
57370,UA,5209.0,ORD,3830.0,RSW,3793.0,,0,738 320
57371,UA,5209.0,ORD,3830.0,SAN,3731.0,,0,73G 320 738 739 319
57372,UA,5209.0,ORD,3830.0,SAT,3621.0,Y,0,CR7 E70
57373,UA,5209.0,ORD,3830.0,SAV,3613.0,Y,0,CR7 ERJ CRJ
57374,UA,5209.0,ORD,3830.0,SBN,4359.0,Y,0,CR7 ERJ CRJ E70
57375,UA,5209.0,ORD,3830.0,SCE,4318.0,Y,0,ERJ
57376,UA,5209.0,ORD,3830.0,SDF,4014.0,Y,0,ERJ CRJ E70
57377,UA,5209.0,ORD,3830.0,SEA,3577.0,,0,320 752 738 739
57378,UA,5209.0,ORD,3830.0,SFO,3469.0,,0,752 739 320 738 753 319 777
57379,UA,5209.0,ORD,3830.0,SGF,4348.0,Y,0,ER4 CRJ
57380,UA,5209.0,ORD,3830.0,SJD,1840.0,,0,320
57381,UA,5209.0,ORD,3830.0,SJO,1885.0,,0,738
57382,UA,5209.0,ORD,3830.0,SJU,2890.0,,0,738 739
57383,UA,5209.0,ORD,3830.0,SLC,3536.0,Y,0,CR7 E70
57384,UA,5209.0,ORD,3830.0,SMF,3817.0,,0,319 739 320
57385,UA,5209.0,ORD,3830.0,SNA,3867.0,,0,73G 752 319
57386,UA,5209.0,ORD,3830.0,SPI,4336.0,Y,0,CRJ
57387,UA,5209.0,ORD,3830.0,SRQ,4067.0,,0,738 319 320
57388,UA,5209.0,ORD,3830.0,STC,4271.0,Y,0,CRJ
57389,UA,5209.0,ORD,3830.0,STL,3678.0,Y,0,CR7 ERJ ER4
57390,UA,5209.0,ORD,3830.0,STT,2883.0,,0,73G
57391,UA,5209.0,ORD,3830.0,SXM,2899.0,,0,73G
57392,UA,5209.0,ORD,3830.0,SYR,3745.0,Y,0,ER4 ERJ CR7 CRJ
57393,UA,5209.0,ORD,3830.0,TPA,3646.0,,0,739 73G 320 738
57394,UA,5209.0,ORD,3830.0,TUL,3855.0,Y,0,ERJ CRJ CR7
57395,UA,5209.0,ORD,3830.0,TVC,4023.0,Y,0,ERJ CRJ
57396,UA,5209.0,ORD,3830.0,TYS,3676.0,Y,0,ERJ
57397,UA,5209.0,ORD,3830.0,VIE,1613.0,Y,0,763
57398,UA,5209.0,ORD,3830.0,XNA,4356.0,Y,0,ERJ CRJ
57399,UA,5209.0,ORD,3830.0,YEG,49.0,Y,0,E70 CR7
57400,UA,5209.0,ORD,3830.0,YHZ,73.0,Y,0,ERJ
57401,UA,5209.0,ORD,3830.0,YOW,100.0,Y,0,ERJ E70
57402,UA,5209.0,ORD,3830.0,YQB,111.0,Y,0,ERJ
57403,UA,5209.0,ORD,3830.0,YQR,120.0,Y,0,CRJ
57404,UA,5209.0,ORD,3830.0,YUL,146.0,Y,0,CR7 E75 ERJ E70 CRJ
57405,UA,5209.0,ORD,3830.0,YVR,156.0,,0,319 320 739 73G 738
57406,UA,5209.0,ORD,3830.0,YWG,160.0,Y,0,ERJ CRJ
57407,UA,5209.0,ORD,3830.0,YXE,166.0,Y,0,ERJ
57408,UA,5209.0,ORD,3830.0,YXU,174.0,Y,0,CRJ
57409,UA,5209.0,ORD,3830.0,YYC,178.0,,0,73G
57410,UA,5209.0,ORD,3830.0,YYZ,193.0,,0,320 73G 319
57411,UA,5209.0,ORD,3830.0,ZRH,1678.0,Y,0,333
58237,UN,5067.0,IAH,3550.0,DME,4029.0,Y,0,77W
58445,UP,1403.0,FLL,3533.0,FPO,1948.0,,0,DH8
58446,UP,1403.0,FLL,3533.0,NAS,1953.0,,0,737 DH8
58602,US,5265.0,ATL,3682.0,CLT,3876.0,,0,319 320 321
58603,US,5265.0,ATL,3682.0,DFW,3670.0,Y,0,M80 319 M83
58604,US,5265.0,ATL,3682.0,MIA,3576.0,Y,0,738 ERD ER4
58605,US,5265.0,ATL,3682.0,ORD,3830.0,Y,0,CR7 E75
58606,US,5265.0,ATL,3682.0,PHL,3752.0,,0,E90 319
58607,US,5265.0,ATL,3682.0,PHX,3462.0,,0,320 321
58747,US,5265.0,CLT,3876.0,ABE,4355.0,Y,0,CR7 CRJ CR9
58748,US,5265.0,CLT,3876.0,AGS,3658.0,,0,CRJ
58749,US,5265.0,CLT,3876.0,ALB,3864.0,,0,319
58750,US,5265.0,CLT,3876.0,ANU,2874.0,,0,319
58751,US,5265.0,CLT,3876.0,ATL,3682.0,,0,320 321 319
58752,US,5265.0,CLT,3876.0,AUA,2895.0,,0,752 319 320
58753,US,5265.0,CLT,3876.0,AUS,3673.0,Y,0,CR9
58754,US,5265.0,CLT,3876.0,AVL,4007.0,Y,0,DH3 CR9 CR7 CRJ DH8
58755,US,5265.0,CLT,3876.0,AVP,4286.0,,0,CRJ
58756,US,5265.0,CLT,3876.0,BDL,3825.0,,0,319 321 320
58757,US,5265.0,CLT,3876.0,BHM,3811.0,,0,CRJ
58758,US,5265.0,CLT,3876.0,BNA,3690.0,,0,CR7 319
58759,US,5265.0,CLT,3876.0,BOS,3448.0,,0,321 319 320
58760,US,5265.0,CLT,3876.0,BTR,3846.0,,0,CRJ
58761,US,5265.0,CLT,3876.0,BUF,3820.0,,0,319 320 734
58762,US,5265.0,CLT,3876.0,BWI,3849.0,,0,319 734 321 752 320 E90
58763,US,5265.0,CLT,3876.0,BZE,1957.0,,0,319
58764,US,5265.0,CLT,3876.0,CAE,3561.0,Y,0,DH3 CRJ
58765,US,5265.0,CLT,3876.0,CAK,4112.0,,0,CRJ
58766,US,5265.0,CLT,3876.0,CDG,1382.0,,0,333
58767,US,5265.0,CLT,3876.0,CHA,3578.0,,0,CRJ
58768,US,5265.0,CLT,3876.0,CHO,4015.0,,0,CRJ
58769,US,5265.0,CLT,3876.0,CHS,3806.0,,0,CR7 319 CRJ
58770,US,5265.0,CLT,3876.0,CLE,3486.0,,0,319
58771,US,5265.0,CLT,3876.0,CMH,3759.0,Y,0,CR9 E75 CR7 CRJ E70
58772,US,5265.0,CLT,3876.0,CRW,4285.0,,0,CRJ
58773,US,5265.0,CLT,3876.0,CUN,1852.0,,0,321 320 734
58774,US,5265.0,CLT,3876.0,CVG,3488.0,,0,CRJ
58775,US,5265.0,CLT,3876.0,CZM,1800.0,,0,319
58776,US,5265.0,CLT,3876.0,DAB,3950.0,,0,CR7
58777,US,5265.0,CLT,3876.0,DAY,3627.0,,0,CRJ CR7
58778,US,5265.0,CLT,3876.0,DCA,3520.0,,0,319 320 E90
58779,US,5265.0,CLT,3876.0,DEN,3751.0,,0,321 320
58780,US,5265.0,CLT,3876.0,DFW,3670.0,,0,M80 321 319 M83 320 734 752
58781,US,5265.0,CLT,3876.0,DSM,3729.0,Y,0,CR9
58782,US,5265.0,CLT,3876.0,DTW,3645.0,,0,319 321 320
58783,US,5265.0,CLT,3876.0,DUB,599.0,,0,752
58784,US,5265.0,CLT,3876.0,EWN,3730.0,Y,0,DH3 CRJ DH8 CR7
58785,US,5265.0,CLT,3876.0,EWR,3494.0,,0,321 320 734 319
58786,US,5265.0,CLT,3876.0,FAY,5738.0,,0,CRJ
58787,US,5265.0,CLT,3876.0,FCO,1555.0,,0,333
58788,US,5265.0,CLT,3876.0,FLL,3533.0,,0,320 734 321 319
58789,US,5265.0,CLT,3876.0,FLO,3879.0,Y,0,DH8 CRJ DH3
58790,US,5265.0,CLT,3876.0,FPO,1948.0,Y,0,CR7
58791,US,5265.0,CLT,3876.0,FRA,340.0,,0,333 332
58792,US,5265.0,CLT,3876.0,GCM,1926.0,,0,320 321 319
58793,US,5265.0,CLT,3876.0,GIG,2560.0,,0,762
58794,US,5265.0,CLT,3876.0,GNV,3472.0,,0,CRJ
58795,US,5265.0,CLT,3876.0,GPT,4038.0,,0,CR7 CRJ
58796,US,5265.0,CLT,3876.0,GRU,2564.0,,0,332
58797,US,5265.0,CLT,3876.0,GSO,4008.0,,0,CRJ
58798,US,5265.0,CLT,3876.0,GSP,4034.0,,0,CRJ
58799,US,5265.0,CLT,3876.0,HHH,8314.0,Y,0,DH8
58800,US,5265.0,CLT,3876.0,HPN,3589.0,,0,CRJ
58801,US,5265.0,CLT,3876.0,HSV,4113.0,,0,CRJ CR7
58802,US,5265.0,CLT,3876.0,HTS,5742.0,Y,0,DH3 DH8
58803,US,5265.0,CLT,3876.0,IAD,3714.0,Y,0,CR7 CR9
58804,US,5265.0,CLT,3876.0,IAH,3550.0,,0,734 319 321 320
58805,US,5265.0,CLT,3876.0,ILM,3845.0,,0,319 CRJ CR7
58806,US,5265.0,CLT,3876.0,IND,3585.0,,0,319
58807,US,5265.0,CLT,3876.0,JAN,3580.0,,0,CRJ
58808,US,5265.0,CLT,3876.0,JAX,3712.0,,0,319 734
58809,US,5265.0,CLT,3876.0,JFK,3797.0,,0,321 319
58810,US,5265.0,CLT,3876.0,LAS,3877.0,,0,321
58811,US,5265.0,CLT,3876.0,LAX,3484.0,,0,321
58812,US,5265.0,CLT,3876.0,LEX,4017.0,,0,CR7
58813,US,5265.0,CLT,3876.0,LGA,3697.0,,0,321 320 319
58814,US,5265.0,CLT,3876.0,LHR,507.0,,0,333
58815,US,5265.0,CLT,3876.0,LIR,1881.0,,0,320
58816,US,5265.0,CLT,3876.0,LIT,3660.0,,0,CRJ
58817,US,5265.0,CLT,3876.0,LYH,5753.0,,0,CR7
58818,US,5265.0,CLT,3876.0,MBJ,1780.0,,0,319 321 320
58819,US,5265.0,CLT,3876.0,MCI,3458.0,,0,319
58820,US,5265.0,CLT,3876.0,MCO,3878.0,,0,321 762 752 319
58821,US,5265.0,CLT,3876.0,MDT,3542.0,,0,319 CR7
58822,US,5265.0,CLT,3876.0,MEM,3473.0,,0,CR7 319
58823,US,5265.0,CLT,3876.0,MEX,1824.0,,0,319
58824,US,5265.0,CLT,3876.0,MGM,4115.0,Y,0,CRJ
58825,US,5265.0,CLT,3876.0,MHT,4011.0,Y,0,CR9
58826,US,5265.0,CLT,3876.0,MIA,3576.0,,0,320 321 319 734
58827,US,5265.0,CLT,3876.0,MKE,3717.0,,0,CR7
58828,US,5265.0,CLT,3876.0,MLB,3671.0,,0,CRJ
58829,US,5265.0,CLT,3876.0,MOB,3782.0,,0,CRJ
58830,US,5265.0,CLT,3876.0,MSP,3858.0,,0,319 321 320
58831,US,5265.0,CLT,3876.0,MSY,3861.0,,0,319 320 
58832,US,5265.0,CLT,3876.0,MYR,3515.0,,0,CR7
58833,US,5265.0,CLT,3876.0,NAS,1953.0,,0,319 734
58834,US,5265.0,CLT,3876.0,OAJ,4386.0,,0,CRJ CR7
58835,US,5265.0,CLT,3876.0,OMA,3454.0,Y,0,CR9
58836,US,5265.0,CLT,3876.0,ORD,3830.0,,0,321 320 E90
58837,US,5265.0,CLT,3876.0,ORF,3611.0,,0,319 CR7
58838,US,5265.0,CLT,3876.0,PBI,3722.0,,0,320 319 734
58839,US,5265.0,CLT,3876.0,PDX,3720.0,,0,320
58840,US,5265.0,CLT,3876.0,PGV,6959.0,,0,CRJ
58841,US,5265.0,CLT,3876.0,PHF,3633.0,,0,CRJ
58842,US,5265.0,CLT,3876.0,PHL,3752.0,,0,762 E90 319 320 332 752 321 734
58843,US,5265.0,CLT,3876.0,PHX,3462.0,,0,752 321
58844,US,5265.0,CLT,3876.0,PIT,3570.0,,0,319 734 320 321
58845,US,5265.0,CLT,3876.0,PLS,1754.0,,0,321
58846,US,5265.0,CLT,3876.0,PNS,3564.0,Y,0,CR9
58847,US,5265.0,CLT,3876.0,PUJ,1760.0,,0,319 752 321 320
58848,US,5265.0,CLT,3876.0,PVD,3641.0,,0,321 320 319
58849,US,5265.0,CLT,3876.0,PWM,3862.0,,0,319
58850,US,5265.0,CLT,3876.0,RDU,3626.0,,0,320 734 319 321 E90
58851,US,5265.0,CLT,3876.0,RIC,3608.0,,0,319
58852,US,5265.0,CLT,3876.0,ROA,4016.0,,0,CRJ
58853,US,5265.0,CLT,3876.0,ROC,3622.0,,0,319
58854,US,5265.0,CLT,3876.0,RSW,3793.0,,0,320 321 319 734
58855,US,5265.0,CLT,3876.0,SAN,3731.0,,0,320 321
58856,US,5265.0,CLT,3876.0,SAT,3621.0,,0,319
58857,US,5265.0,CLT,3876.0,SAV,3613.0,,0,CR7 CRJ
58858,US,5265.0,CLT,3876.0,SBY,3642.0,Y,0,DH3
58859,US,5265.0,CLT,3876.0,SDF,4014.0,,0,CR7 CRJ
58860,US,5265.0,CLT,3876.0,SEA,3577.0,,0,320 321 319
58861,US,5265.0,CLT,3876.0,SFO,3469.0,,0,321
58862,US,5265.0,CLT,3876.0,SJD,1840.0,,0,320
58863,US,5265.0,CLT,3876.0,SJO,1885.0,,0,319
58864,US,5265.0,CLT,3876.0,SJU,2890.0,,0,321
58865,US,5265.0,CLT,3876.0,SLC,3536.0,,0,320
58866,US,5265.0,CLT,3876.0,SMF,3817.0,,0,321
58867,US,5265.0,CLT,3876.0,SRQ,4067.0,Y,0,CR9 E75
58868,US,5265.0,CLT,3876.0,STL,3678.0,,0,319
58869,US,5265.0,CLT,3876.0,STT,2883.0,,0,752 762
58870,US,5265.0,CLT,3876.0,SXM,2899.0,,0,752 319
58871,US,5265.0,CLT,3876.0,SYR,3745.0,,0,319 320
58872,US,5265.0,CLT,3876.0,TLH,3698.0,,0,CRJ CR7
58873,US,5265.0,CLT,3876.0,TPA,3646.0,,0,320 321 319 734
58874,US,5265.0,CLT,3876.0,TRI,4116.0,,0,CRJ
58875,US,5265.0,CLT,3876.0,TYS,3676.0,,0,CRJ CR7
58876,US,5265.0,CLT,3876.0,UVF,2894.0,,0,320 319
58877,US,5265.0,CLT,3876.0,VPS,3873.0,,0,CR7 CRJ
58878,US,5265.0,CLT,3876.0,XNA,4356.0,,0,CR7 CRJ
58879,US,5265.0,CLT,3876.0,YOW,100.0,Y,0,CRJ
58880,US,5265.0,CLT,3876.0,YUL,146.0,Y,0,CRJ
58881,US,5265.0,CLT,3876.0,YYZ,193.0,Y,0,E75 CRJ
58931,US,5265.0,DCA,3520.0,AGS,3658.0,Y,0,CRJ
58932,US,5265.0,DCA,3520.0,ALB,3864.0,,0,CRJ
58933,US,5265.0,DCA,3520.0,BDL,3825.0,,0,CRJ
58934,US,5265.0,DCA,3520.0,BGR,3463.0,Y,0,CRJ E70
58935,US,5265.0,DCA,3520.0,BHM,3811.0,,0,CRJ
58936,US,5265.0,DCA,3520.0,BNA,3690.0,,0,ERD CRJ
58937,US,5265.0,DCA,3520.0,BOS,3448.0,,0,319 E90
58938,US,5265.0,DCA,3520.0,BTV,3711.0,,0,CRJ
58939,US,5265.0,DCA,3520.0,BUF,3820.0,Y,0,CRJ E75 E70
58940,US,5265.0,DCA,3520.0,CAE,3561.0,Y,0,CRJ
58941,US,5265.0,DCA,3520.0,CAK,4112.0,,0,CRJ
58942,US,5265.0,DCA,3520.0,CHA,3578.0,Y,0,CRJ
58943,US,5265.0,DCA,3520.0,CHS,3806.0,Y,0,E70 CRJ E75
58944,US,5265.0,DCA,3520.0,CLT,3876.0,,0,319 CRJ 320
58945,US,5265.0,DCA,3520.0,CMH,3759.0,Y,0,CRJ E75 E70
58946,US,5265.0,DCA,3520.0,CRW,4285.0,Y,0,DH8
58947,US,5265.0,DCA,3520.0,CVG,3488.0,,0,CRJ
58948,US,5265.0,DCA,3520.0,DAY,3627.0,,0,CRJ
58949,US,5265.0,DCA,3520.0,DFW,3670.0,,0,738 M80
58950,US,5265.0,DCA,3520.0,DSM,3729.0,Y,0,E70 CRJ
58951,US,5265.0,DCA,3520.0,DTW,3645.0,Y,0,CRJ E70 E75
58952,US,5265.0,DCA,3520.0,FAY,5738.0,Y,0,DH8
58953,US,5265.0,DCA,3520.0,FLL,3533.0,,0,319
58954,US,5265.0,DCA,3520.0,GSO,4008.0,Y,0,CRJ E70 E75
58955,US,5265.0,DCA,3520.0,GSP,4034.0,,0,CRJ
58956,US,5265.0,DCA,3520.0,HHH,8314.0,Y,0,DH8
58957,US,5265.0,DCA,3520.0,HPN,3589.0,,0,CRJ
58958,US,5265.0,DCA,3520.0,HSV,4113.0,Y,0,CRJ E70
58959,US,5265.0,DCA,3520.0,ILM,3845.0,Y,0,CRJ
58960,US,5265.0,DCA,3520.0,IND,3585.0,,0,CRJ
58961,US,5265.0,DCA,3520.0,ISP,3857.0,Y,0,CRJ
58962,US,5265.0,DCA,3520.0,JAN,3580.0,,0,CRJ
58963,US,5265.0,DCA,3520.0,JAX,3712.0,Y,0,CRJ E75 E70
58964,US,5265.0,DCA,3520.0,JFK,3797.0,,0,738
58965,US,5265.0,DCA,3520.0,LAS,3877.0,,0,319
58966,US,5265.0,DCA,3520.0,LAX,3484.0,,0,738
58967,US,5265.0,DCA,3520.0,LGA,3697.0,,0,319 E90
58968,US,5265.0,DCA,3520.0,LIT,3660.0,Y,0,E70
